,dates,end_of_week,end_of_month
3062,2015-08-04,False,False
3063,2015-08-05,False,False
3064,2015-08-06,False,False
3065,2015-08-07,True,False
3066,2015-08-10,False,False
3067,2015-08-11,False,False
3068,2015-08-12,False,False
3069,2015-08-13,False,False
3070,2015-08-14,True,False
3071,2015-08-17,False,False
3072,2015-08-18,False,False
3073,2015-08-19,False,False
3074,2015-08-20,False,False
3075,2015-08-21,True,False
3076,2015-08-24,False,False
3077,2015-08-25,False,False
3078,2015-08-26,False,False
3079,2015-08-27,False,False
3080,2015-08-28,True,False
3081,2015-08-31,False,True
3082,2015-09-01,False,False
3083,2015-09-02,False,False
3084,2015-09-03,False,False
3085,2015-09-04,True,False
3086,2015-09-08,False,False
3087,2015-09-09,False,False
3088,2015-09-10,False,False
3089,2015-09-11,True,False
3090,2015-09-14,False,False
3091,2015-09-15,False,False
3092,2015-09-16,False,False
3093,2015-09-17,False,False
3094,2015-09-18,True,False
3095,2015-09-21,False,False
3096,2015-09-22,False,False
3097,2015-09-23,False,False
3098,2015-09-24,False,False
3099,2015-09-25,True,False
3100,2015-09-28,False,False
3101,2015-09-29,False,False
3102,2015-09-30,False,True
3103,2015-10-01,False,False
3104,2015-10-02,True,False
3105,2015-10-05,False,False
3106,2015-10-06,False,False
3107,2015-10-07,False,False
3108,2015-10-08,False,False
3109,2015-10-09,True,False
3110,2015-10-12,False,False
3111,2015-10-13,False,False
3112,2015-10-14,False,False
3113,2015-10-15,False,False
3114,2015-10-16,True,False
3115,2015-10-19,False,False
3116,2015-10-20,False,False
3117,2015-10-21,False,False
3118,2015-10-22,False,False
3119,2015-10-23,True,False
3120,2015-10-26,False,False
3121,2015-10-27,False,False
3122,2015-10-28,False,False
3123,2015-10-29,False,False
3124,2015-10-30,True,True
3125,2015-11-02,False,False
3126,2015-11-03,False,False
3127,2015-11-04,False,False
3128,2015-11-05,False,False
3129,2015-11-06,True,False
3130,2015-11-09,False,False
3131,2015-11-10,False,False
3132,2015-11-11,False,False
3133,2015-11-12,False,False
3134,2015-11-13,True,False
3135,2015-11-16,False,False
3136,2015-11-17,False,False
3137,2015-11-18,False,False
3138,2015-11-19,False,False
3139,2015-11-20,True,False
3140,2015-11-23,False,False
3141,2015-11-24,False,False
3142,2015-11-25,False,False
3143,2015-11-27,True,False
3144,2015-11-30,False,True
3145,2015-12-01,False,False
3146,2015-12-02,False,False
3147,2015-12-03,False,False
3148,2015-12-04,True,False
3149,2015-12-07,False,False
3150,2015-12-08,False,False
3151,2015-12-09,False,False
3152,2015-12-10,False,False
3153,2015-12-11,True,False
3154,2015-12-14,False,False
3155,2015-12-15,False,False
3156,2015-12-16,False,False
3157,2015-12-17,False,False
3158,2015-12-18,True,False
3159,2015-12-21,False,False
3160,2015-12-22,False,False
3161,2015-12-23,False,False
3162,2015-12-24,False,False
3163,2015-12-28,False,False
3164,2015-12-29,False,False
3165,2015-12-30,False,False
3166,2015-12-31,False,True
3167,2016-01-04,False,False
3168,2016-01-05,False,False
3169,2016-01-06,False,False
3170,2016-01-07,False,False
3171,2016-01-08,True,False
3172,2016-01-11,False,False
3173,2016-01-12,False,False
3174,2016-01-13,False,False
3175,2016-01-14,False,False
3176,2016-01-15,True,False
3177,2016-01-19,False,False
3178,2016-01-20,False,False
3179,2016-01-21,False,False
3180,2016-01-22,True,False
3181,2016-01-25,False,False
3182,2016-01-26,False,False
3183,2016-01-27,False,False
3184,2016-01-28,False,False
3185,2016-01-29,True,True
3186,2016-02-01,False,False
3187,2016-02-02,False,False
3188,2016-02-03,False,False
3189,2016-02-04,False,False
3190,2016-02-05,True,False
3191,2016-02-08,False,False
3192,2016-02-09,False,False
3193,2016-02-10,False,False
3194,2016-02-11,False,False
3195,2016-02-12,True,False
3196,2016-02-16,False,False
3197,2016-02-17,False,False
3198,2016-02-18,False,False
3199,2016-02-19,True,False
3200,2016-02-22,False,False
3201,2016-02-23,False,False
3202,2016-02-24,False,False
3203,2016-02-25,False,False
3204,2016-02-26,True,False
3205,2016-02-29,False,True
3206,2016-03-01,False,False
3207,2016-03-02,False,False
3208,2016-03-03,False,False
3209,2016-03-04,True,False
3210,2016-03-07,False,False
3211,2016-03-08,False,False
3212,2016-03-09,False,False
3213,2016-03-10,False,False
3214,2016-03-11,True,False
3215,2016-03-14,False,False
3216,2016-03-15,False,False
3217,2016-03-16,False,False
3218,2016-03-17,False,False
3219,2016-03-18,True,False
3220,2016-03-21,False,False
3221,2016-03-22,False,False
3222,2016-03-23,False,False
3223,2016-03-24,False,False
3224,2016-03-28,False,False
3225,2016-03-29,False,False
3226,2016-03-30,False,False
3227,2016-03-31,False,True
3228,2016-04-01,True,False
3229,2016-04-04,False,False
3230,2016-04-05,False,False
3231,2016-04-06,False,False
3232,2016-04-07,False,False
3233,2016-04-08,True,False
3234,2016-04-11,False,False
3235,2016-04-12,False,False
3236,2016-04-13,False,False
3237,2016-04-14,False,False
3238,2016-04-15,True,False
3239,2016-04-18,False,False
3240,2016-04-19,False,False
3241,2016-04-20,False,False
3242,2016-04-21,False,False
3243,2016-04-22,True,False
3244,2016-04-25,False,False
3245,2016-04-26,False,False
3246,2016-04-27,False,False
3247,2016-04-28,False,False
3248,2016-04-29,True,True
3249,2016-05-02,False,False
3250,2016-05-03,False,False
3251,2016-05-04,False,False
3252,2016-05-05,False,False
3253,2016-05-06,True,False
3254,2016-05-09,False,False
3255,2016-05-10,False,False
3256,2016-05-11,False,False
3257,2016-05-12,False,False
3258,2016-05-13,True,False
3259,2016-05-16,False,False
3260,2016-05-17,False,False
3261,2016-05-18,False,False
3262,2016-05-19,False,False
3263,2016-05-20,True,False
3264,2016-05-23,False,False
3265,2016-05-24,False,False
3266,2016-05-25,False,False
3267,2016-05-26,False,False
3268,2016-05-27,True,False
3269,2016-05-31,False,True
3270,2016-06-01,False,False
3271,2016-06-02,False,False
3272,2016-06-03,True,False
3273,2016-06-06,False,False
3274,2016-06-07,False,False
3275,2016-06-08,False,False
3276,2016-06-09,False,False
3277,2016-06-10,True,False
3278,2016-06-13,False,False
3279,2016-06-14,False,False
3280,2016-06-15,False,False
3281,2016-06-16,False,False
3282,2016-06-17,True,False
3283,2016-06-20,False,False
3284,2016-06-21,False,False
3285,2016-06-22,False,False
3286,2016-06-23,False,False
3287,2016-06-24,True,False
3288,2016-06-27,False,False
3289,2016-06-28,False,False
3290,2016-06-29,False,False
3291,2016-06-30,False,True
3292,2016-07-01,True,False
3293,2016-07-05,False,False
3294,2016-07-06,False,False
3295,2016-07-07,False,False
3296,2016-07-08,True,False
3297,2016-07-11,False,False
3298,2016-07-12,False,False
3299,2016-07-13,False,False
3300,2016-07-14,False,False
3301,2016-07-15,True,False
3302,2016-07-18,False,False
3303,2016-07-19,False,False
3304,2016-07-20,False,False
3305,2016-07-21,False,False
3306,2016-07-22,True,False
3307,2016-07-25,False,False
3308,2016-07-26,False,False
3309,2016-07-27,False,False
3310,2016-07-28,False,False
3311,2016-07-29,True,True
3312,2016-08-01,False,False
3313,2016-08-02,False,False
3314,2016-08-03,False,False
3315,2016-08-04,False,False
3316,2016-08-05,True,False
3317,2016-08-08,False,False
3318,2016-08-09,False,False
3319,2016-08-10,False,False
3320,2016-08-11,False,False
3321,2016-08-12,True,False
3322,2016-08-15,False,False
3323,2016-08-16,False,False
3324,2016-08-17,False,False
3325,2016-08-18,False,False
3326,2016-08-19,True,False
3327,2016-08-22,False,False
3328,2016-08-23,False,False
3329,2016-08-24,False,False
3330,2016-08-25,False,False
3331,2016-08-26,True,False
3332,2016-08-29,False,False
3333,2016-08-30,False,False
3334,2016-08-31,False,True
3335,2016-09-01,False,False
3336,2016-09-02,True,False
3337,2016-09-06,False,False
3338,2016-09-07,False,False
3339,2016-09-08,False,False
3340,2016-09-09,True,False
3341,2016-09-12,False,False
3342,2016-09-13,False,False
3343,2016-09-14,False,False
3344,2016-09-15,False,False
3345,2016-09-16,True,False
3346,2016-09-19,False,False
3347,2016-09-20,False,False
3348,2016-09-21,False,False
3349,2016-09-22,False,False
3350,2016-09-23,True,False
3351,2016-09-26,False,False
3352,2016-09-27,False,False
3353,2016-09-28,False,False
3354,2016-09-29,False,False
3355,2016-09-30,True,True
3356,2016-10-03,False,False
3357,2016-10-04,False,False
3358,2016-10-05,False,False
3359,2016-10-06,False,False
3360,2016-10-07,True,False
3361,2016-10-10,False,False
3362,2016-10-11,False,False
3363,2016-10-12,False,False
3364,2016-10-13,False,False
3365,2016-10-14,True,False
3366,2016-10-17,False,False
3367,2016-10-18,False,False
3368,2016-10-19,False,False
3369,2016-10-20,False,False
3370,2016-10-21,True,False
3371,2016-10-24,False,False
3372,2016-10-25,False,False
3373,2016-10-26,False,False
3374,2016-10-27,False,False
3375,2016-10-28,True,False
3376,2016-10-31,False,True
3377,2016-11-01,False,False
3378,2016-11-02,False,False
3379,2016-11-03,False,False
3380,2016-11-04,True,False
3381,2016-11-07,False,False
3382,2016-11-08,False,False
3383,2016-11-09,False,False
3384,2016-11-10,False,False
3385,2016-11-11,True,False
3386,2016-11-14,False,False
3387,2016-11-15,False,False
3388,2016-11-16,False,False
3389,2016-11-17,False,False
3390,2016-11-18,True,False
3391,2016-11-21,False,False
3392,2016-11-22,False,False
3393,2016-11-23,False,False
3394,2016-11-25,True,False
3395,2016-11-28,False,False
3396,2016-11-29,False,False
3397,2016-11-30,False,True
3398,2016-12-01,False,False
3399,2016-12-02,True,False
3400,2016-12-05,False,False
3401,2016-12-06,False,False
3402,2016-12-07,False,False
3403,2016-12-08,False,False
3404,2016-12-09,True,False
3405,2016-12-12,False,False
3406,2016-12-13,False,False
3407,2016-12-14,False,False
3408,2016-12-15,False,False
3409,2016-12-16,True,False
3410,2016-12-19,False,False
3411,2016-12-20,False,False
3412,2016-12-21,False,False
3413,2016-12-22,False,False
3414,2016-12-23,True,False
3415,2016-12-27,False,False
3416,2016-12-28,False,False
3417,2016-12-29,False,False
3418,2016-12-30,True,True
3419,2017-01-03,False,False
3420,2017-01-04,False,False
3421,2017-01-05,False,False
3422,2017-01-06,True,False
3423,2017-01-09,False,False
3424,2017-01-10,False,False
3425,2017-01-11,False,False
3426,2017-01-12,False,False
3427,2017-01-13,True,False
3428,2017-01-17,False,False
3429,2017-01-18,False,False
3430,2017-01-19,False,False
3431,2017-01-20,True,False
3432,2017-01-23,False,False
3433,2017-01-24,False,False
3434,2017-01-25,False,False
3435,2017-01-26,False,False
3436,2017-01-27,True,False
3437,2017-01-30,False,False
3438,2017-01-31,False,True
3439,2017-02-01,False,False
3440,2017-02-02,False,False
3441,2017-02-03,True,False
3442,2017-02-06,False,False
3443,2017-02-07,False,False
3444,2017-02-08,False,False
3445,2017-02-09,False,False
3446,2017-02-10,True,False
3447,2017-02-13,False,False
3448,2017-02-14,False,False
3449,2017-02-15,False,False
3450,2017-02-16,False,False
3451,2017-02-17,True,False
3452,2017-02-21,False,False
3453,2017-02-22,False,False
3454,2017-02-23,False,False
3455,2017-02-24,True,False
3456,2017-02-27,False,False
3457,2017-02-28,False,True
3458,2017-03-01,False,False
3459,2017-03-02,False,False
3460,2017-03-03,True,False
3461,2017-03-06,False,False
3462,2017-03-07,False,False
3463,2017-03-08,False,False
3464,2017-03-09,False,False
3465,2017-03-10,True,False
3466,2017-03-13,False,False
3467,2017-03-14,False,False
3468,2017-03-15,False,False
3469,2017-03-16,False,False
3470,2017-03-17,True,False
3471,2017-03-20,False,False
3472,2017-03-21,False,False
3473,2017-03-22,False,False
3474,2017-03-23,False,False
3475,2017-03-24,True,False
3476,2017-03-27,False,False
3477,2017-03-28,False,False
3478,2017-03-29,False,False
3479,2017-03-30,False,False
3480,2017-03-31,True,True
3481,2017-04-03,False,False
3482,2017-04-04,False,False
3483,2017-04-05,False,False
3484,2017-04-06,False,False
3485,2017-04-07,True,False
3486,2017-04-10,False,False
3487,2017-04-11,False,False
3488,2017-04-12,False,False
3489,2017-04-13,False,False
3490,2017-04-17,False,False
3491,2017-04-18,False,False
3492,2017-04-19,False,False
3493,2017-04-20,False,False
3494,2017-04-21,True,False
3495,2017-04-24,False,False
3496,2017-04-25,False,False
3497,2017-04-26,False,False
3498,2017-04-27,False,False
3499,2017-04-28,True,True
3500,2017-05-01,False,False
3501,2017-05-02,False,False
3502,2017-05-03,False,False
3503,2017-05-04,False,False
3504,2017-05-05,True,False
3505,2017-05-08,False,False
3506,2017-05-09,False,False
3507,2017-05-10,False,False
3508,2017-05-11,False,False
3509,2017-05-12,True,False
3510,2017-05-15,False,False
3511,2017-05-16,False,False
3512,2017-05-17,False,False
3513,2017-05-18,False,False
3514,2017-05-19,True,False
3515,2017-05-22,False,False
3516,2017-05-23,False,False
3517,2017-05-24,False,False
3518,2017-05-25,False,False
3519,2017-05-26,True,False
3520,2017-05-30,False,False
3521,2017-05-31,False,True
3522,2017-06-01,False,False
3523,2017-06-02,True,False
3524,2017-06-05,False,False
3525,2017-06-06,False,False
3526,2017-06-07,False,False
3527,2017-06-08,False,False
3528,2017-06-09,True,False
3529,2017-06-12,False,False
3530,2017-06-13,False,False
3531,2017-06-14,False,False
3532,2017-06-15,False,False
3533,2017-06-16,True,False
3534,2017-06-19,False,False
3535,2017-06-20,False,False
3536,2017-06-21,False,False
3537,2017-06-22,False,False
3538,2017-06-23,True,False
3539,2017-06-26,False,False
3540,2017-06-27,False,False
3541,2017-06-28,False,False
3542,2017-06-29,False,False
3543,2017-06-30,True,True
3544,2017-07-03,False,False
3545,2017-07-05,False,False
3546,2017-07-06,False,False
3547,2017-07-07,True,False
3548,2017-07-10,False,False
3549,2017-07-11,False,False
3550,2017-07-12,False,False
3551,2017-07-13,False,False
3552,2017-07-14,True,False
3553,2017-07-17,False,False
3554,2017-07-18,False,False
3555,2017-07-19,False,False
3556,2017-07-20,False,False
3557,2017-07-21,True,False
3558,2017-07-24,False,False
3559,2017-07-25,False,False
3560,2017-07-26,False,False
3561,2017-07-27,False,False
3562,2017-07-28,True,False
3563,2017-07-31,False,True
3564,2017-08-01,False,False
3565,2017-08-02,False,False
3566,2017-08-03,False,False
3567,2017-08-04,True,False
3568,2017-08-07,False,False
3569,2017-08-08,False,False
3570,2017-08-09,False,False
3571,2017-08-10,False,False
3572,2017-08-11,True,False
3573,2017-08-14,False,False
3574,2017-08-15,False,False
3575,2017-08-16,False,False
3576,2017-08-17,False,False
3577,2017-08-18,True,False
3578,2017-08-21,False,False
3579,2017-08-22,False,False
3580,2017-08-23,False,False
3581,2017-08-24,False,False
3582,2017-08-25,True,False
3583,2017-08-28,False,False
3584,2017-08-29,False,False
3585,2017-08-30,False,False
3586,2017-08-31,False,True
3587,2017-09-01,True,False
3588,2017-09-05,False,False
3589,2017-09-06,False,False
3590,2017-09-07,False,False
3591,2017-09-08,True,False
3592,2017-09-11,False,False
3593,2017-09-12,False,False
3594,2017-09-13,False,False
3595,2017-09-14,False,False
3596,2017-09-15,True,False
3597,2017-09-18,False,False
3598,2017-09-19,False,False
3599,2017-09-20,False,False
3600,2017-09-21,False,False
3601,2017-09-22,True,False
3602,2017-09-25,False,False
3603,2017-09-26,False,False
3604,2017-09-27,False,False
3605,2017-09-28,False,False
3606,2017-09-29,True,True
3607,2017-10-02,False,False
3608,2017-10-03,False,False
3609,2017-10-04,False,False
3610,2017-10-05,False,False
3611,2017-10-06,True,False
3612,2017-10-09,False,False
3613,2017-10-10,False,False
3614,2017-10-11,False,False
3615,2017-10-12,False,False
3616,2017-10-13,True,False
3617,2017-10-16,False,False
3618,2017-10-17,False,False
3619,2017-10-18,False,False
3620,2017-10-19,False,False
3621,2017-10-20,True,False
3622,2017-10-23,False,False
3623,2017-10-24,False,False
3624,2017-10-25,False,False
3625,2017-10-26,False,False
3626,2017-10-27,True,False
3627,2017-10-30,False,False
3628,2017-10-31,False,True
3629,2017-11-01,False,False
3630,2017-11-02,False,False
3631,2017-11-03,True,False
3632,2017-11-06,False,False
3633,2017-11-07,False,False
3634,2017-11-08,False,False
3635,2017-11-09,False,False
3636,2017-11-10,True,False
3637,2017-11-13,False,False
3638,2017-11-14,False,False
3639,2017-11-15,False,False
3640,2017-11-16,False,False
3641,2017-11-17,True,False
3642,2017-11-20,False,False
3643,2017-11-21,False,False
3644,2017-11-22,False,False
3645,2017-11-24,True,False
3646,2017-11-27,False,False
3647,2017-11-28,False,False
3648,2017-11-29,False,False
3649,2017-11-30,False,True
3650,2017-12-01,True,False
3651,2017-12-04,False,False
3652,2017-12-05,False,False
3653,2017-12-06,False,False
3654,2017-12-07,False,False
3655,2017-12-08,True,False
3656,2017-12-11,False,False
3657,2017-12-12,False,False
3658,2017-12-13,False,False
3659,2017-12-14,False,False
3660,2017-12-15,True,False
3661,2017-12-18,False,False
3662,2017-12-19,False,False
3663,2017-12-20,False,False
3664,2017-12-21,False,False
3665,2017-12-22,True,False
3666,2017-12-26,False,False
3667,2017-12-27,False,False
3668,2017-12-28,False,False
3669,2017-12-29,True,True
3670,2018-01-02,False,False
3671,2018-01-03,False,False
3672,2018-01-04,False,False
3673,2018-01-05,True,False
3674,2018-01-08,False,False
3675,2018-01-09,False,False
3676,2018-01-10,False,False
3677,2018-01-11,False,False
3678,2018-01-12,True,False
3679,2018-01-16,False,False
3680,2018-01-17,False,False
3681,2018-01-18,False,False
3682,2018-01-19,True,False
3683,2018-01-22,False,False
3684,2018-01-23,False,False
3685,2018-01-24,False,False
3686,2018-01-25,False,False
3687,2018-01-26,True,False
3688,2018-01-29,False,False
3689,2018-01-30,False,False
3690,2018-01-31,False,True
3691,2018-02-01,False,False
3692,2018-02-02,True,False
3693,2018-02-05,False,False
3694,2018-02-06,False,False
3695,2018-02-07,False,False
3696,2018-02-08,False,False
3697,2018-02-09,True,False
3698,2018-02-12,False,False
3699,2018-02-13,False,False
3700,2018-02-14,False,False
3701,2018-02-15,False,False
3702,2018-02-16,True,False
3703,2018-02-20,False,False
3704,2018-02-21,False,False
3705,2018-02-22,False,False
3706,2018-02-23,True,False
3707,2018-02-26,False,False
3708,2018-02-27,False,False
3709,2018-02-28,False,True
3710,2018-03-01,False,False
3711,2018-03-02,True,False
3712,2018-03-05,False,False
3713,2018-03-06,False,False
3714,2018-03-07,False,False
3715,2018-03-08,False,False
3716,2018-03-09,True,False
3717,2018-03-12,False,False
3718,2018-03-13,False,False
3719,2018-03-14,False,False
3720,2018-03-15,False,False
3721,2018-03-16,True,False
3722,2018-03-19,False,False
3723,2018-03-20,False,False
3724,2018-03-21,False,False
3725,2018-03-22,False,False
3726,2018-03-23,True,False
3727,2018-03-26,False,False
3728,2018-03-27,False,False
3729,2018-03-28,False,False
3730,2018-03-29,False,True
3731,2018-04-02,False,False
3732,2018-04-03,False,False
3733,2018-04-04,False,False
3734,2018-04-05,False,False
3735,2018-04-06,True,False
3736,2018-04-09,False,False
3737,2018-04-10,False,False
3738,2018-04-11,False,False
3739,2018-04-12,False,False
3740,2018-04-13,True,False
3741,2018-04-16,False,False
3742,2018-04-17,False,False
3743,2018-04-18,False,False
3744,2018-04-19,False,False
3745,2018-04-20,True,False
3746,2018-04-23,False,False
3747,2018-04-24,False,False
3748,2018-04-25,False,False
3749,2018-04-26,False,False
3750,2018-04-27,True,False
3751,2018-04-30,False,True
3752,2018-05-01,False,False
3753,2018-05-02,False,False
3754,2018-05-03,False,False
3755,2018-05-04,True,False
3756,2018-05-07,False,False
3757,2018-05-08,False,False
3758,2018-05-09,False,False
3759,2018-05-10,False,False
3760,2018-05-11,True,False
3761,2018-05-14,False,False
3762,2018-05-15,False,False
3763,2018-05-16,False,False
3764,2018-05-17,False,False
3765,2018-05-18,True,False
3766,2018-05-21,False,False
3767,2018-05-22,False,False
3768,2018-05-23,False,False
3769,2018-05-24,False,False
3770,2018-05-25,True,False
3771,2018-05-29,False,False
3772,2018-05-30,False,False
3773,2018-05-31,False,True
3774,2018-06-01,True,False
3775,2018-06-04,False,False
3776,2018-06-05,False,False
3777,2018-06-06,False,False
3778,2018-06-07,False,False
3779,2018-06-08,True,False
3780,2018-06-11,False,False
3781,2018-06-12,False,False
3782,2018-06-13,False,False
3783,2018-06-14,False,False
3784,2018-06-15,True,False
3785,2018-06-18,False,False
3786,2018-06-19,False,False
3787,2018-06-20,False,False
3788,2018-06-21,False,False
3789,2018-06-22,True,False
3790,2018-06-25,False,False
3791,2018-06-26,False,False
3792,2018-06-27,False,False
3793,2018-06-28,False,False
3794,2018-06-29,True,True
3795,2018-07-02,False,False
3796,2018-07-03,False,False
3797,2018-07-05,False,False
3798,2018-07-06,True,False
3799,2018-07-09,False,False
3800,2018-07-10,False,False
3801,2018-07-11,False,False
3802,2018-07-12,False,False
3803,2018-07-13,True,False
3804,2018-07-16,False,False
3805,2018-07-17,False,False
3806,2018-07-18,False,False
3807,2018-07-19,False,False
3808,2018-07-20,True,False
3809,2018-07-23,False,False
3810,2018-07-24,False,False
3811,2018-07-25,False,False
3812,2018-07-26,False,False
3813,2018-07-27,True,False
3814,2018-07-30,False,False
3815,2018-07-31,False,True
3816,2018-08-01,False,False
3817,2018-08-02,False,False
3818,2018-08-03,True,False
3819,2018-08-06,False,False
3820,2018-08-07,False,False
3821,2018-08-08,False,False
3822,2018-08-09,False,False
3823,2018-08-10,True,False
3824,2018-08-13,False,False
3825,2018-08-14,False,False
3826,2018-08-15,False,False
3827,2018-08-16,False,False
3828,2018-08-17,True,False
3829,2018-08-20,False,False
3830,2018-08-21,False,False
3831,2018-08-22,False,False
3832,2018-08-23,False,False
3833,2018-08-24,True,False
3834,2018-08-27,False,False
3835,2018-08-28,False,False
3836,2018-08-29,False,False
3837,2018-08-30,False,False
3838,2018-08-31,True,True
3839,2018-09-04,False,False
3840,2018-09-05,False,False
3841,2018-09-06,False,False
3842,2018-09-07,True,False
3843,2018-09-10,False,False
3844,2018-09-11,False,False
3845,2018-09-12,False,False
3846,2018-09-13,False,False
3847,2018-09-14,True,False
3848,2018-09-17,False,False
3849,2018-09-18,False,False
3850,2018-09-19,False,False
3851,2018-09-20,False,False
3852,2018-09-21,True,False
3853,2018-09-24,False,False
3854,2018-09-25,False,False
3855,2018-09-26,False,False
3856,2018-09-27,False,False
3857,2018-09-28,True,True
3858,2018-10-01,False,False
3859,2018-10-02,False,False
3860,2018-10-03,False,False
3861,2018-10-04,False,False
3862,2018-10-05,True,False
3863,2018-10-08,False,False
3864,2018-10-09,False,False
3865,2018-10-10,False,False
3866,2018-10-11,False,False
3867,2018-10-12,True,False
3868,2018-10-15,False,False
3869,2018-10-16,False,False
3870,2018-10-17,False,False
3871,2018-10-18,False,False
3872,2018-10-19,True,False
3873,2018-10-22,False,False
3874,2018-10-23,False,False
3875,2018-10-24,False,False
3876,2018-10-25,False,False
3877,2018-10-26,True,False
3878,2018-10-29,False,False
3879,2018-10-30,False,False
3880,2018-10-31,False,True
3881,2018-11-01,False,False
3882,2018-11-02,True,False
3883,2018-11-05,False,False
3884,2018-11-06,False,False
3885,2018-11-07,False,False
3886,2018-11-08,False,False
3887,2018-11-09,True,False
3888,2018-11-12,False,False
3889,2018-11-13,False,False
3890,2018-11-14,False,False
3891,2018-11-15,False,False
3892,2018-11-16,True,False
3893,2018-11-19,False,False
3894,2018-11-20,False,False
3895,2018-11-21,False,False
3896,2018-11-23,True,False
3897,2018-11-26,False,False
3898,2018-11-27,False,False
3899,2018-11-28,False,False
3900,2018-11-29,False,False
3901,2018-11-30,True,True
3902,2018-12-03,False,False
3903,2018-12-04,False,False
3904,2018-12-06,False,False
3905,2018-12-07,True,False
3906,2018-12-10,False,False
3907,2018-12-11,False,False
3908,2018-12-12,False,False
3909,2018-12-13,False,False
3910,2018-12-14,True,False
3911,2018-12-17,False,False
3912,2018-12-18,False,False
3913,2018-12-19,False,False
3914,2018-12-20,False,False
3915,2018-12-21,True,False
3916,2018-12-24,False,False
3917,2018-12-26,False,False
3918,2018-12-27,False,False
3919,2018-12-28,True,False
3920,2018-12-31,False,True
3921,2019-01-02,False,False
3922,2019-01-03,False,False
3923,2019-01-04,True,False
3924,2019-01-07,False,False
3925,2019-01-08,False,False
3926,2019-01-09,False,False
3927,2019-01-10,False,False
3928,2019-01-11,True,False
3929,2019-01-14,False,False
3930,2019-01-15,False,False
3931,2019-01-16,False,False
3932,2019-01-17,False,False
3933,2019-01-18,True,False
3934,2019-01-22,False,False
3935,2019-01-23,False,False
3936,2019-01-24,False,False
3937,2019-01-25,True,False
3938,2019-01-28,False,False
3939,2019-01-29,False,False
3940,2019-01-30,False,False
3941,2019-01-31,False,True
3942,2019-02-01,True,False
3943,2019-02-04,False,False
3944,2019-02-05,False,False
3945,2019-02-06,False,False
3946,2019-02-07,False,False
3947,2019-02-08,True,False
3948,2019-02-11,False,False
3949,2019-02-12,False,False
3950,2019-02-13,False,False
3951,2019-02-14,False,False
3952,2019-02-15,True,False
3953,2019-02-19,False,False
3954,2019-02-20,False,False
3955,2019-02-21,False,False
3956,2019-02-22,True,False
3957,2019-02-25,False,False
3958,2019-02-26,False,False
3959,2019-02-27,False,False
3960,2019-02-28,False,True
3961,2019-03-01,True,False
3962,2019-03-04,False,False
3963,2019-03-05,False,False
3964,2019-03-06,False,False
3965,2019-03-07,False,False
3966,2019-03-08,True,False
3967,2019-03-11,False,False
3968,2019-03-12,False,False
3969,2019-03-13,False,False
3970,2019-03-14,False,False
3971,2019-03-15,True,False
3972,2019-03-18,False,False
3973,2019-03-19,False,False
3974,2019-03-20,False,False
3975,2019-03-21,False,False
3976,2019-03-22,True,False
3977,2019-03-25,False,False
3978,2019-03-26,False,False
3979,2019-03-27,False,False
3980,2019-03-28,False,False
3981,2019-03-29,True,True
3982,2019-04-01,False,False
3983,2019-04-02,False,False
3984,2019-04-03,False,False
3985,2019-04-04,False,False
3986,2019-04-05,True,False
3987,2019-04-08,False,False
3988,2019-04-09,False,False
3989,2019-04-10,False,False
3990,2019-04-11,False,False
3991,2019-04-12,True,False
3992,2019-04-15,False,False
3993,2019-04-16,False,False
3994,2019-04-17,False,False
3995,2019-04-18,False,False
3996,2019-04-22,False,False
3997,2019-04-23,False,False
3998,2019-04-24,False,False
3999,2019-04-25,False,False
4000,2019-04-26,True,False
4001,2019-04-29,False,False
4002,2019-04-30,False,True
4003,2019-05-01,False,False
4004,2019-05-02,False,False
4005,2019-05-03,True,False
4006,2019-05-06,False,False
4007,2019-05-07,False,False
4008,2019-05-08,False,False
4009,2019-05-09,False,False
4010,2019-05-10,True,False
4011,2019-05-13,False,False
4012,2019-05-14,False,False
4013,2019-05-15,False,False
4014,2019-05-16,False,False
4015,2019-05-17,True,False
4016,2019-05-20,False,False
4017,2019-05-21,False,False
4018,2019-05-22,False,False
4019,2019-05-23,False,False
4020,2019-05-24,True,False
4021,2019-05-28,False,False
4022,2019-05-29,False,False
4023,2019-05-30,False,False
4024,2019-05-31,True,True
4025,2019-06-03,False,False
4026,2019-06-04,False,False
4027,2019-06-05,False,False
4028,2019-06-06,False,False
4029,2019-06-07,True,False
4030,2019-06-10,False,False
4031,2019-06-11,False,False
4032,2019-06-12,False,False
4033,2019-06-13,False,False
4034,2019-06-14,True,False
4035,2019-06-17,False,False
4036,2019-06-18,False,False
4037,2019-06-19,False,False
4038,2019-06-20,False,False
4039,2019-06-21,True,False
4040,2019-06-24,False,False
4041,2019-06-25,False,False
4042,2019-06-26,False,False
4043,2019-06-27,False,False
4044,2019-06-28,True,True
4045,2019-07-01,False,False
4046,2019-07-02,False,False
4047,2019-07-03,False,False
4048,2019-07-05,True,False
4049,2019-07-08,False,False
4050,2019-07-09,False,False
4051,2019-07-10,False,False
4052,2019-07-11,False,False
4053,2019-07-12,True,False
4054,2019-07-15,False,False
4055,2019-07-16,False,False
4056,2019-07-17,False,False
4057,2019-07-18,False,False
4058,2019-07-19,True,False
4059,2019-07-22,False,False
